,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
132,0,0,0,0,0,"L. Ct. Beyrouth (P), Dékouané (Mt), Tripoli (Bl). Mi. Sous Beit Méri, 'Araya (Mt).",0
133,0,0,0,Centaurium,spicatum,0,0
134,0,0,0,0,0,"L. Ctlitt. Saïda (Mt, Pb), Beyrouth (P), Tripoli (Pb).",0
135,0,0,"GENTIANA L. — Plantes annuelles ou vivaces, à feuilles disposées en rosettebasale, ou sessiles le long de la tige, à inflorescence en corymbe. Fleurs le plus sou-vent violacées ou bleues. Calice tubulaire. Corolle divisée en 4-9 lobes complétéspar des plis ou des lobules dans leurs interstices. Étamines 5-9, insérées sur le tubede la corolle. Style 1 ou nul. Stigmates 2. Capsule uniloculaire à deux valves.",0,0,0,0
136,0,0,0,0,0,0,"S. H.J. Entre Nisibe et le Jab. Sinjar (Hkn), 50 km. N. de Raqqa (Dinsm), Jab. 'Abd-el-'Aziz (Mt), entre Deir-ez-Zor et Hassetché (Gb), entre Hassetché et le Jab. 'Abd-el-'Aziz (Dlb),vers Tell Kotchek (Wetzel), 50 km. S. de Hassetché (Dlb). St. Troumba (Pb)."
137,ASCLEPIADACEAE,"Plantes herbacées ou arbustes, souvent lianes herbacées ou ligneuses, ou encoreplantes succulentes, cactoïdes, rarement arbres. Parfois epiphytes, ou encore aphylles.Rhizome parfois tuberculeux-bulbeux. Feuilles presque toujours opposées, sansstipules. Inflorescences habituellement cymeuses ou racérniformes, terminales ouaxillaires. Fleurs régulières, hermaphrodites, pentamères. Calice à sépales plus oumoins libres, généralement glanduleux à la face interne. Corolle gamopétale, plusou moins tubuleuse, étalée ou campanulée. Paracorolle ou couronne diversementconformée, parfois manquante. Étamines à anthères sessiles ou à filaments trèscourts, libres, rarement soudés, le plus souvent en connexion étroite avec le stigmateet formant avec lui un ensemble appelé gynostème ou gynostège. Grains de pollen entétrades ou agglomérés en pollinies. Gynécée supère, à deux carpelles incomplète-ment unis dans leur partie supérieure ovarienne. Fruit à deux follicules déhiscentspar la suture ventrale.",0,0,0,0,0
138,0,0,0,0,0,"L. Ct. Beyrouth (P). Mi. 'Abey (P), Ghazir (Vt, Mt).",0
139,0,0,0,Vincetoxicum,canescens,0,0
140,0,0,0,0,0,"L. Mm. Jab. Jrad vers Qartaba (Mt), Afqa (Pr, Père Jullien, P), entre Mayrouba et Afqa(Pr), 'Aqoura (P). Ve. Jab. ech-Cha'ra, Qa'a-er-Rime (Mt), Khan Mourad vers Mreijatte (Bl).",0
141,0,0,0,Vincetoxicum,dionysiense,0,0
142,0,0,0,0,0,"L. Mm. Laqlouq (Np, Pb, Mt).",0
143,0,0,"CYNANCHUM L. — Plantes vivaces à tiges volubiles. Galice à cinq divisions.Corolle en forme de roue, profondément divisée en cinq. Couronne staminale à dixsegments libres. Anthères membraneuses au sommet. Follicules lisses.",0,0,0,0
144,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Vt, Mt), Tripoli (Bl, P, Pb). St. Sources de l'Oronte (Mt).Stations probablement éteintes.",0
145,0,0,"CIONURA Griseb. — Genre monotype, réuni communément à un genrevoisin, Marsdenia R. Br. — Sous-arbrisseau dressé, à feuilles cordées, pour la plupartopposées, glabres. Inflorescence en cymes composées axillaires. Calice à 5 divisions.Corolle en forme de roue, à limbe divisé en 5. Etamines 5, connées en tube couronnéde 5 écailles non appendiculées, entières. Anthères membraneuses au sommet.Stigmate rostre, à bec bifide. Ovaires 2. Follicules distincts, lisses.",0,0,0,0
146,0,0,0,0,0,0,"S. Sy. Tell 'Aqibrin (Sam), Jab. Sema'ane, 'Azaz (Har), 5 km. E. de Sarmada, Lac Balou'a,10 km. N. de Qatma (Pb),"
147,PERIPLOCACEAE,"Famille généralement tenue pour une sous-famille des Asclepiadaceae, sous lenom de Periplocoideae. Elle se sépare des autres groupes de la famille par le pollen,plus proche de celui des Apocynaceae, et par les filaments des étamines libres.",0,0,0,0,0
148,0,0,0,Periploca,graeca,0,0
149,0,0,0,0,0,"L. Ct. Nahr Beyrouth, Antélias (Mt), Beyrouth (Np), Nahr-el-Kelb (Vt), Nahr Abou 'Ali(Bl). Mi. 'Abey (P), 'Araya (Mt), Kaoukaba-Kfar Houné (P). Met. Vallée du Litani (Lowne).",0
150,0,0,0,Periploca,angustifolia,0,0
151,CONVOLVULACEAE,"Plantes très souvent volubiles, herbacées ou arbustives, rarement arbres, parfoisdotées de racines tubéreuses. Feuilles alternes, presque toujours simples, sansstipules. Fleurs solitaires, hermaphrodites, très rarement unisexuées par avor-tement, pentamères, rarement tétramères. Préfeuilles parfois plus de 2, rarementune seule, parfois accrescentes. Calice à sépales habituellement libres, souvent iné-gaux, parfois accrescents. Corolle en entonnoir, campanulée ou rotacée, gamo-pétale, plus ou moins lobée. Disque intrastaminal habituellement net. Étamines5, insérées le plus souvent au fond de la corolle, alternant avec ses lobes. Gynécéesupère, formé de 2, parfois 3-5 carpelles unis, rarement libres, à 1 ou plusieursloges. Style simple ou plus ou moins ramifié. Fruit entouré parfois du calice ou despréfeuilles persistantes, capsulaire ou plus ou moins charnu ou constitué de coquesmonospermes. '",0,0,0,0,0
152,0,0,"CONVOLVULUS L. — Plantes herbacées annuelles ou vivaces, à tiges volu-biles ou couchées, parfois dressées, ou encore sous-arbrisseaux à rameaux rigidesou spinescents. Feuilles simples, entières ou découpées. Fleurs solitaires ou encymes.",0,0,0,0
153,0,0,0,Convolvulus,hamrinensis,0,0
154,0,0,0,Convolvulus,dorycnium,0,0
155,0,0,0,0,0,"L. Ct. Tombeau d'Hiram, 2 h. de Tyr (Gaill), entre Tripoli et Qalmoun (Bl), 3 km. N. deBsarma (Sam). Sud. Qala'at-ech-Chekif (Mt). Ve. Bois de 'Ammiq (Mt), Ferzol (Vt). Met. Zahlé(Vt, P), Ksara (Mt), Zahlé à Baalbeck (P). A.L. Ouadi-el-Harir (Mt), Ghara de Baalbeck (Bl).Sy. Baalbeck (Ehrenb, Np). St. Sources de l'Oronte (Np). Herm, Jib-Jenin (Gaill).",0
156,0,0,0,Convolvulus,cantabrica,0,0
157,0,0,0,0,0,"L. Ct. Choueifat (Mt, Pb). Mi. Moukhtara à Saïda (Bl), 'Abey (P), Beit Méri (Mt, Np).Sud. Marjayyoun (Mt). Mm. Qannoubine, Bcharré (Bl), Qamou'a (Pb), Ehden (Bl, Sam, Wall,Pb). 'Akkar. Qpubbayat (Mt). Herm. Fraïdiss (Mt).",0
158,0,0,0,Convolvulus,lineatus,0,0
159,0,0,0,0,0,"L. Mi.? Base du Liban (Auch). Herm. Rachaya (Boiss, Gb, Mt).",0
160,0,0,0,Convolvulus,libanoticus,0,0
161,0,0,0,0,0,"L. Mm. Grès entre le Sannine et le Kneissé (Ehrenb, Pr, Np, Mt), Jab. Barouk (P), Jab. San-nine (Vt), Jourd Hasroun, Dimane à Yammouné (Bl). Me. Au-dessus des Cèdres (Auch, Boiss,Mt), Jourd Tannourine (Bl). Hem. Sommet de PHermon (Boiss, Gaill, Aar, P, Pb).",0
162,0,0,0,Convolvulus,secundus,0,0
163,0,0,0,0,0,"L. Ctlitt. Syrie littorale (Auch), Tyr et N. de Tyr (Mt), Saïda (Bl, Pestalozza, Barb), RasJedra (Wall), Saïda-Beyrouth (P), Beyrouth (Bl, P, Vt, Sam, Np, Mt, Pb), Tripoli (Bl, Vt).",0
164,0,0,0,Convolvulus,reticulatus,0,0
165,0,0,0,0,0,0,"S. H.J. Jab. 'Abd-el-'Aziz (Mt), Derbassié à Ras-el-'Aïn, Karatchok Dagh (Pb). St. JabalDibsi, Er-Rouj (Pb), Halabiyé (Dlb)."
166,0,0,0,Convolvulus,pilosellifolius,0,0
167,0,0,0,0,0,0,"S. H.J. Est de Demir Qapou (Pb). Dam. 'Ateibé (Pb), Hijjané (Pb). St. Qaryatein (P),T 4 (Mt), bords de l'Euphrate (Remonnay), Bardi, Abou Kemal, Zélaf (Pb)."
168,0,0,0,Convolvulus,galaticus,0,0
169,0,0,0,0,0,"L. Herm. Sahlet Kefr-Kuk, Rachaya (Aar), entre Rachaya et l'Hermon (Mt).",0
170,0,0,0,Convolvulus,betonicifolius,0,0
171,0,0,0,0,0,"L. Ct. 3 km. N. de Tyr (Sam, Mt), Tyr (Np), Saïda (Bl), Beyrouth (Vt, P). Mi. 'Abey (P),Mtaïleb (Sam, Wall), Mkallès (Mt), Jab. Terbol (P), Belchmayé (Mt), Bzoummar (Bl). Mm. MarSarkis, Hasroun (Bl), Afqa (Mt), Les Cèdres (Vt). Ve. Bouarège (A. Marine). Met. Talia (Wall),Beqa'a, Ta'naïl (Vt).",0
172,0,0,0,Convolvulus,cassius,0,0
173,0,0,0,0,0,0,"S. NLatt. Bois du Bassit (Thiéb), 'Aïn Haramiyé (Sam, Pb)."
174,0,0,0,Convolvulus,stenophyllus,0,0
175,0,0,0,0,0,"L. Ct. Tripoli-Kaftine, Majdalaya (Bl), emplacement de la raffinerie IPC alors (1934) enconstruction (Mt). Mi.-Mm. Bteter (Gaill), Ejba'a-Ehden (Sam), vers le Dahr-el-Baïdar (Gaill).Sud. Marjayyoun (Gaill).",0
176,0,0,0,Convolvulus,althaeoides,0,0
177,0,0,0,0,0,"L. Ct. Saïda, Rmaïlé (Mt), Beyrouth (Np, Vt), Dékouané, presque glabre (Mt), Nahr Ibra-him (Mt), entre Jounié et Jbail (Pb). Mi. Qpubbariyé, Broummana (Mt), Qrayyé (Np). Met.Rayak (Pb).",0
178,0,0,0,Convolvulus,elegantissimus,0,0
179,0,0,0,0,0,"L. Mi. Bzoummar (Bl), Harissa (Mt).",0
180,0,0,0,Convolvulus,stachydifolius,0,0
181,0,0,0,0,0,"L. Ct. Nahr Ghadir^Mt), Beyrouth (Vt). Mm. Forêt d'Ehden (Mt). Ve. Yammouné (Mt).Met. Beqa'a (Ehrenb), Ghtaura (Vt), Talia (Sam). Sy. Baalbeck, Boudai (Bl).",0
182,0,0,0,Convolvulus,scammonia,0,0
183,0,0,0,0,0,"L. Ct. Jbail (Vt), Tripoli (Bl). Mi. 'Achqout (Sam), route de 'Achqout (Pb), Qrayyé (Np),Khirbet-el-Jaouzé (Sam), au-dessus de 'Aramoun (Mt), Bikfaya, Boqata (Mt). Sud. N. de 'AinEbel (Gaill). Mm. Ehden (Bl). 'Akkar. Base du Jab. 'Aqroum (Pb). Ve. Bois de 'Ammiq (Mt).",0
184,0,0,0,Convolvulus,arvensis,0,0
185,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl, Vt, Np, Mt), 1 km. N. de Tyr (Wall). Mi. Jba'a (P), 'Abey(P), Qartaba (Mt). Mm. Ejba'a-Ehden (Sam), Ehden (Reygasse). Me. Makmel (Ehrenb).",0
186,0,0,0,Convolvulus,coelesyriacus,0,0
187,0,0,0,0,0,"L. Ct. 'Adloun, Nahr Damour, Kfar Chima (Mt), N. de Damour (Wall), Saïda (Bl), Bey-routh (Mt, Np), Antélias (Vt), Nahr-el-Kelb (Vt, Sam), rochers au-dessus de Qalamoun, Tripoli(Bl). Mi. Harissa (Ehrenb), Ghazir (Vt, Mt), Montée de Bikfaya (Bl), Ras Chekka-Hamate (Sam).Sy. Baalbeck (Bnm). Hertn.Uasbaya-Rachaya, typus (Boiss), Hasbani (P).",0
188,0,0,0,Convolvulus,siculus,0,0
189,0,0,0,0,0,"L. Ct. Rmeilé près Saïda (Gb, Mt), Nahr Beyrouth (Vt, Mt), Antélias (Vt, Np).",0
190,0,0,0,Convolvulus,pentapetaloides,0,0
191,0,0,0,0,0,"L. Cf. Tyr (Mt), Beyrouth (Bl), Nahr Beyrouth (Mt), rochers au-dessus de Qalmoun (Bl),Tripoli (Bl). Mi. Jamhour (Mt), Bikfaya (Bl), Ballouné (Mt), Tourzaya (Pb), Bikfaya (Bl), Jab.Terbol (Mt), sous Beit Méri (Vt). Mm. Jisr-el-Hajar (Np). Sud. Marjayyoun (Mt), Ibl-es-Saki (P).",0
192,0,0,0,Convolvulus,tricolor,0,0
193,0,0,0,0,0,"L. Ct. Beyrouth (P, Mt, Np). Mi. Bikfaya (Vt). Met. Chtaura (Wall).",0
194,0,0,0,Convolvulus,humilis,0,0
195,0,0,0,0,0,0,"S. Sy. 'Afrine (Har). Haur. Ezra'a (Mt). J.D. Tell Hadid, Soueida, Chahba (Mt)."
196,0,0,0,Calystegia,sepium,0,0
197,0,0,0,0,0,"L. Ct. Tripoli (Bl). Met. Ta'naïl (Vt, Mt, Pb). St. Vers les sources de l'Oronte (Mt).",0
198,0,0,0,Calystegia,silvatica,0,0
199,0,0,0,0,0,"L. Mi. Près de Jamhour, très localisée (Mt), 'Abey (P). Ct. Tripoli (Bl).",0
200,0,0,"IPOMOEA L. — Plantes ou arbrisseaux à port de Convolvulus. Calice à cinqsépales. Corolle en forme d'entonnoir, à cinq lobes, ou un peu sinuée sur les bordset divisée par cinq plis. Style unique à stigmate capité, souvent bilobé. Ovaire à 2,rarement 3-4 loges, chacune à 2 graines. Capsule à 2 loges, rarement 3-4.",0,0,0,0
201,0,0,0,Ipomoea,stolonifera,0,0
202,0,0,0,0,0,"L. Ctlitt. Tyr (P), Saïda (Pestalozza, Gaill, Bl), Ras Jedra (Wall), Khaldé (Mt), Beyrouth(Ehrenb, Bl, Vt, P, Np, Mt, Pb), Nahr-el-Kelb (Vt, Pb), entre le Nahr-el-Kelb et Jounié (Mt),Tripoli (Boiss, Bl, P, Pb).",0
203,0,0,0,Ipomoea,sagittata,0,0
204,0,0,0,0,0,0,"S. Ctlitt. Pont du Nahr-el-Abrache (Gb, Mt)."
205,0,0,0,Ipomoea,palmata,0,0
206,0,0,0,0,0,"L. Ct. Ras-el-'Aïn près de Tyr (Gaill), Pont du Pacha (Mt). (Récoltes déjà anciennes. Sta-tions éteintes?)",0
207,0,0,"CRESSA L. — Plantes de petite taille, peu voyantes. Calice divisé en 5 jus-qu'à la base. Corolle en entonnoir, divisée en 5 jusqu'au milieu. Étamines 5, fixéessur la base de la corolle, exsertes. Styles 2, à stigmate capité. Ovaire à 2 loges et 4ovules. Capsule à déhiscence irrégulière, souvent monosperme. .",0,0,0,0
208,0,0,0,0,0,0,"S. Ctlitt. Eaux saumâtres de Ram Laha (Gb, Mt). H.J. Lac Khatouniyé (Mt, Pb), maraisduRadd(Pb). . Lac Jabboul (Pb). Dam. 'Adra à Dmeir (Pb). St. Reddé, Palmyre (Mt)."
209,0,0,"CUSCUTA L. — Plantes parasites sans feuilles, à tiges volubiles. Fleurspetites, de teintes peu voyantes, jaunâtres, blanchâtres ou plus ou moins teintéesde rouge, groupées en fascicules plus ou moins espacés, sessiles ou pédicellées.Sépales 4 ou 5, unis au moins à la base. Corolle campanulée, devenant le plus souventvite cylindrique, un peu plus longue ou notablement plus longue que le calice,à 4 ou 5 lobes plus courts ou non que le tube, plus ou moins dressés ou étalés,aigus ou arrondis, ténus ou légèrement turgescents. Tube muni vers la gorge, l'ob-struant partiellement, d'écaillés souvent fimbriées. Étamines insérées sur le tubede la corolle, à filaments courts, filiformes ou dilatés. Anthères globuleuses ouoblongues. Ovaire à 4 ovules et deux loges nettement séparées ou non. Styles 2,parfois soudés de manière à paraître former un style unique, plus courts ou parfoisplus longs que l'ovaire, parfois réduits ou nuls. Stigmates linéaires ou, parfois, ca-pités. Capsule sèche ou pulpeuse (hors de nos contrées), s'ouvrant irrégulièrementou par circumscission. Graines glabres.Genre de classement difficile, du fait de la faible dimension des organes floraux,et d'une notable variabilité intraspécifique.",0,0,0,0
210,0,0,0,Cuscuta,epithymum,0,0
211,0,0,0,0,0,"L. Ct. Ras Beyrouth (Mt; var. rubella, det. YUNCKER), Cap Rmeilé (Gaill), Beyrouth-Saint-Élie,Ras Chekka (Mt). Mi. 'Araya-Chouite (Sam, sous var. alba), Charbini (Mt). Met. Joubb Jenin (Pb).",0
212,0,0,0,Guscuta,planiflora,0,0
213,0,0,0,0,0,"L. Mm. Jab. Barouk (Mt). Hem. Hermon (P), Rachaya (Aar). Met. Zahlé (P).",0
214,0,0,0,Cuscuta,approximata,0,0
215,0,0,0,0,0,"L. Ct. Nahr-el-Aouali (Bl), Antélias (Vt). Mi. Rayfoun (Sam), Charbini (Mt). Mm. JourdHasroun, Cèdres (P, Bl), Khan Sannine (Mt, Pb). Me. Foumm-el-Mizhab (Bl), Jab. Sahnine(Bnm). Met. Ta'naïl (Vt), Machghara (Mt), Saghbine (P). Herm. Rachaya (Aar).",0
216,0,0,0,Cuscuta,palaestina,0,0
217,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (P, Bl, Ky, Mt), Ras Chekka (Mt), Tripoli (Bl). Mi. Jab. Terbol(Bl, P), Iskandérouné (Bl), Qrayyé (Np). Mm. Tannourine (Mt), Hasroun (Bl). Met. Ta'naïl(Mt). A.L. Masna'a (Pb), Nebi Chiite (Mt).",0
218,0,0,0,Cuscuta,balansae,0,0
219,0,0,0,0,0,"L. Mm.-Me. Hasroun, Mar Sema'ane, Bcharré, Dimane-Yammouné (Bl), Jab. Sannine (P,Pb), Jab. Barouk, Jab. Kneissé, au-dessus de Beskinta, Jab. Zahrour, Afqa (Mt). Ve. 'Aïn 'Assalprès Bouarèje, Hazerta (Mt). Herm. Hermon (Mt).",0
220,0,0,0,Cuscuta,brevistyla,0,0
221,0,0,0,0,0,L. Herm. Rachaya (Aar).,0
222,0,0,0,Cuscuta,europaea,0,0
223,0,0,0,0,0,"L. Mm. Qala'at-el-Fakhra, Neba' Succar, Ehden (Mt), Ouadi Khanouffa to Ras-el-'Aïn(d'après FEINBRUN et TAUB 1964, sous C. gennesaretana Sroëlov).",0
224,0,0,0,Cuscuta,kotschyana,0,0
225,0,0,0,0,0,"L. Mm. Bcharré (Bl, P). Ve. Au-dessus de Hazerta sur Phlomis (Mt).",0
226,0,0,0,Cuscuta,babylonica,0,0
227,0,0,0,0,0,0,"S. Dam. Douma, sur Glycyrrhiza (Zoh, d'après FEINBRUN et TAUB 1964). Non contrôlé."
228,0,0,0,Cuscuta,pedicellata,0,0
229,0,0,0,0,0,0,"S. 'Aïn Soultan (Miss Osborne, d'après YUNCKER. Lieu non identifié, peut-être hors duterritoire de cette Flore). H.J. Vers Abou Jéradé, entre le lac Khatouniyé et Hassetché, en spéci-mens peu avancés (Mt) ?"
230,0,0,0,Cuscuta,campestris,0,0
231,0,0,0,0,0,0,"S. Dam. Douma à 'Adra, 'Ateibé (Pb)."
232,0,0,0,Cuscuta,monogyna,0,0
233,0,0,0,0,0,"L. Cf. Zalkha près d'Antélias, adventice (Mt), Beyrouth à Saïda (Bl). Mm. 'Aïn Zhalta,Jab. Barouk (P). Met. Vers Talabaya (Mt).",0
234,0,0,"HELIOTROPIUM L. — Plantes herbacées ou sous-arbrisseaux. Calice pen-tamère, persistant ou tombant avec le fruit. Corolle tubulaire ou en forme d'enton-noir, à limbe 5-lobé ou 5-partite, souvent avec 5 lobes accessoires dans les intervalles.",0,0,0,0
235,0,0,0,Heliotropium,supinum,0,0
236,0,0,0,0,0,L. Ct. Tripoli (Bl). Met. 'Ammiq (Np). Sud. Qala'at Chekif (Pb). Herm. Vers Rachaya (Mt).,0
237,0,0,0,Heliotropium,myosotoides,0,0
238,0,0,0,0,0,"L. Mi. Maghdouché au-dessus de Saïda (Gaill), Mar Doumith dans le Jabal Terbol, au-dessus de Tripoli (Bl).",0
239,0,0,0,Heliotropium,lasiocarpum,0,0
240,0,0,0,0,0,"L. Ct. Nahr Beyrouth (Mt), Tripoli (Bl). Mi. Qrayyé (Np). Mm. Ehden (Bl). Met. Chtaura(Bl), Ta'naïl (Vt), Ksara (Mt), Qabbélias (P). Sy. Baalbeck (Np).",0
241,0,0,0,Heliotropium,dolosum,0,0
242,0,0,0,0,0,0,"S. H.J. Tell Braq (Field et Lazar, d'après RECHINGER 1960: 328). Non contrôlé."
243,0,0,0,Heliotropium,hirsutissimum,0,0
244,0,0,0,0,0,"L. Ct. Saïda (Bl, Gaill), Beyrouth et environs (Bl, Vt, P, Pb, Np, Mt), Hadeth (Mt), Nahr-el-Kelb (Pb), Tripoli (Bl, var. brevilimbum Boiss.). Mi. 'Aley (P), Broummana (Leatherdale).",0
245,0,0,0,Heliotropium,bovei,0,0
246,0,0,0,0,0,"L. Ct. Vers Saïda (Gaill, Bl, P), Beyrouth (Vt, P, Mt, Np), Tripoli (Bl), 3 km. N. de Bsarma(Sam). Met. Chtaura (Bl). Sy. Baalbeck (Ky).",0
247,0,0,0,Heliotropium,schweinfurthii,0,0
248,0,0,0,0,0,"L. Met. Chtaura (Schw, type), Ksara, Zahlé, Beqa'a (Mt, Pb).",0
249,0,0,0,Heliotropium,greuteri,0,0
250,0,0,0,Heliotropium,rotundifolium,0,0
251,0,0,0,0,0,"L. St. Vers Hermel (Pb), Qa'a et sources de l'Oronte (Mt, Np).",0
252,0,0,0,Heliotropium,ramosissimum,0,0
253,0,0,0,0,0,0,"S. St. Ouadi-ech-Cham (P), Palmyre (Mt), Palmyre à Arak, N. de Abou Kemal (Pb)."
254,0,0,"ASPERUGO L. — Plante annuelle, à feuilles elliptiques-oblongues et fleursbrièvement pédicellées, en glomérules de 3-4. Calice divisé en 5, à lobes sinués-dentés à la base, accrescents lors de la fructification, et formant alors deux larges54 NOUVELLE FLOREvalves, l'une à 2, l'autre à 3 lobes dentés. Corolle petite, un peu plus courte que lecalice, presque tubulaire. Gorge fermée par de petites écailles obtuses. Limbe à5 lobes. Anthères incluses, presque sessiles, ovées, rétuses. Stigmate capité. Nuculesaplaties latéralement, pyriformes, verruqueuses.",0,0,0,0
255,0,0,0,0,0,"L. Mi. Jamhour, adventice (Mt). Mm. Hasroun, Qannoubine (Bl). Sy. Baalbeck (Np).St. N. de Qa'a (Pb).",0
256,0,0,"CACCINIA Savi — Plantes à poils rudes, bisannuelles ou vivaces, à feuilleslinéaires-lancéolées ou lancéolées et fleurs bleues ou pourprées. Calice divisé en 5au-delà du milieu, accrescent et, à la fin, étoile. Corolle en forme de plateau,à tube plus long que le calice et lobes étalés, un peu inégaux, linéaires à oblongs.Étamines insérées au sommet du tube. Anthères exsertes, les antérieures courtes,inégales, la postérieure versatile, plus longue. Style filiforme, longuement exsert,élargi à la base en une coupe membraneuse-crustacee enserrant les nucules. Nu-cules fertiles 1 ou 2, aplaties, ovées ou orbiculaires, horizontales.",0,0,0,0
257,0,0,0,0,0,0,"S. Sy. Alep (Russ, Ky), 'Azaz (Har). Dam. Saknaya (Gaill). Haur. Khabab (Mt), Sana-mein (Pb), Ezra'a (Pb). St. Qaryatein à 'Aïn-el-Ou'al (P), NE. de Qasr-el-Haïr (Pb), T. 2 à AbouKemal (Pb),"
258,0,0,0,0,0,L.,0
259,0,0,0,0,0,L. spinocarpos,0
260,0,0,0,0,0,L. barbata,0
261,0,0,0,0,0,L.,0
262,0,0,0,Lappula,spinocarpos,"L. sessiliflora (Forssk.) Asch. ex O. Kuntze — Anchusa spinocarposForssk., Echinospermum spinocarpos (Forssk.) Boiss., Sclerocaryopsis spinocarpos (Forssk.)Brand (PI. XXVIII, n. 6). — (Ţ). Plante entièrement couverte de soies courtes, tu-berculées à la base, canescente, plus rarement verte, naine ou fortement rameuse-divariquée, 20-40 cm. Feuilles linéaires à linéaires-spatulées. Galice à peine dépassépar la corolle, celle-ci bleue ou blanchâtre. Calice fructifère fortement accru, étaléautour du fruit. Celui-ci pyramidal, très glabre (du moins en nos contrées), luisant, ànucules dressées, triangulaires, carénées, fortement soudées à la colonne centrale,mais nettement séparées sur leurs faces latérales, muriquées par des aiguillonsconiques.Floraison: mars-avril. Régions subarides et arides.",0
263,0,0,0,Lappula,barbata,0,0
264,0,0,0,0,0,"L. Sy. Baalbeck (Bnm, Np, Mt). Herm. Entre Sahel-el-Aïha et Rachaya (Gaill).",0
265,0,0,0,Lappula,sinaica,0,0
266,0,0,0,0,0,0,"S. Dam. Jab. Qebli (Sam), 'Aïn-el-Khadra (Pb). A.L. E. du Tala'at Moussa (Pb), JabalMa'loula (Pb, Mt)."
267,0,0,0,Lappula,sessiliflora,0,0
268,0,0,0,0,0,L. Sy. 'Ain Bourdaî (Sam).,0
269,0,0,0,Heterocaryum,szovitsianum,0,0
270,0,0,0,0,0,"L. Sy. Baalbeck (P, Mt).",0
271,0,0,0,Heterocaryum,subsessile,0,0
272,0,0,0,0,0,0,"S. St. Bir Khnaifess (P), Palmyre (Mt)."
273,0,0,0,Rindera,schlumbergeri,0,0
274,0,0,0,0,0,"L. «Liban» (Schlumberger). Ve. 'Aïnata (Wall), S. de 'Aïnata (Pb). A.L. Pentes de l'Anti-Liban au-dessus de Baalbeck (Mt).",0
275,0,0,0,Paracaryum,rugulosum,0,0
276,0,0,0,0,0,L. A.L. Ras Baalbeck (Mt). St. Sources de l'Oronte (Np).,0
277,0,0,0,Mattiastrum,lithospermifolium,0,0
278,0,0,0,0,0,"L. Mm.-Me. Vers le Col des Cèdres (Lab, Boiss, Bl, Vt, Mt), au-dessus d'Ehden, Dimaneà Yammouné, Jourd Hasroun (Bl), Qprnet Saouda (Pb), Jabal Sânnine (Vt, Np, Mt). Herm.Hermon (Boiss, Ky, P, Mt, Pb).",0
279,0,0,0,Mattiastrum,lamprocarpum,0,0
280,0,0,0,0,0,L. A.L. Nebi Chiite (Mt).,0
281,0,0,0,Rochelia,cancellata,0,0
282,0,0,0,0,0,L. Mm. Entre le Sannine et le Kneissé (Thiéb). Non contrôlé. N'a été trouvé par per-sonne d'autre dans nos contrées.,0
283,0,0,0,Rochelia,disperma,0,0
284,0,0,0,0,0,"L. Mm. Jourd Hasroun, Ehden (Bl), Les Cèdres (Sam). Me. 'Aïn-el-Qarn (Bl), Col desCèdres (Bl, Sam). Met. Ksara (Np). Sy. Baalbeck (Mt, Np), 'Aïn Bourdaï (Sam), Baalbeck à Zeb-dani (P). A.L. Ouadi-el-Harir (Pr, Sam, Bl).60 NOUVELLE FLORE",0
285,0,0,0,Rochelia,persica,0,0
