,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
134,0,0,0,0,0,"L. Mm. Dolines du Jab. Kneisé (Schweinfurth, Mt, Np), au-dessus de 'Aïn Saoua'ir entrele Sannine et le Kneissé, Jab. Barouk vers les Cèdres (Mt).",0
135,0,0,0,Ranunculus,sericeus,0,0
136,0,0,0,0,0,"L. Ct. Vers Beyrouth (Gaill). Mi. Autour d'une pièce d'eau à Qamatiyé sous 'Aley (Mt).Mm. Au-dessus de Hasroun (Bl). Met. Vers Ksara dans les fossés de la route (Mt), W. de Rayak(Pb). Sy. Plaine de Baalbeck (P).",0
137,0,0,0,Ranunculus,demissus,0,0
138,0,0,0,0,0,"L. Me. Toutes les hautes régions au-dessus de 2000 m. Jab. Sannine (P, Np, JL, Mt), au-dessus de Tannourine, Ehden, Hasroun (Bl), Col des Cèdres (Bl, Hafstr, Sam, Mt), Foum-el-Mizhab (Bl, P, Mt), Makmel (Pr), Qprnet-es-Saouda (Mt, Pb). Hem. Hermon (P, Mt, Pb).",0
139,0,0,0,Ranunculus,chionophilus,0,0
140,0,0,0,0,0,"L. Me. Vers le Caracol Métiouhane, sous le Sannine, 2000 m. (Mt), Jab. Sannine (Np),'Aïn-el-Qam au-dessus d'Ehden, Col des Cèdres (Bl), vers Qprnet-es-Saouda (Mt).",0
141,0,0,0,0,0,"L. Mm. 'Aïn Geddaié (Pr, réc. or.), 'Aïn Saoua'ir (Mt, Np, Pb), Khan Sannine, 'AïnHchaira (Mt), Jab. Qamou'a (Mt), Yammouné (Pb, Mt). Ct. Adventice au barrage du NahrBeyrouth, vers l'aqueduc. Herm. Hermon (P, Pb).",0
142,0,0,0,Ranunculus,sceleratus,0,0
143,0,0,0,0,0,L. 'Akkar. Bouqeia (Bl).,0
144,0,0,0,Ranunculus,ophioglossifolius,0,0
145,0,0,0,0,0,"L. Ct. Tripoli (Bl, Np).",0
146,0,0,0,Ranunculus,lateriflorus,0,0
147,0,0,0,0,0,"L. Sud. Jab. 'Aïn Tiné près de Machghara dans une doline (Mt). Mm. Jab. Kneissé, dansles mêmes conditions (Thiéb).",0
148,0,0,0,Ranunculus,chius,0,0
149,0,0,0,0,0,"L. Ct. Beyrouth et environs immédiats (P, Np, Mt), Nahr-el-Kelb, Nahr Ibrahim (Pb),Ras Chekka à Hamate (Sam), Tripoli (P, Bl). 'Akkar. Bois au-dessus de Qpubbayat (Mt), W. duJab. 'Akroum (Pb). Mi. Moukhtara (P).",0
150,0,0,0,Ranunculus,muricatus,0,0
151,0,0,0,0,0,"L. Ct. Beyrouth (Bl, P, Vt, Mt), Chiyah, Fouar (Mt), Tripoli (Bl, Pb). Mi. 'Antoura (Pb),Machnaqa (Vt), Beit-ed-Dine (Bl). ' Met. Beqa'a (JL). St. Qaa (Pb).",0
152,0,0,0,Ranunculus,marginatus,0,0
153,0,0,0,0,0,"L. Ct. Tripoli (Bl, P), Ras-el-Qantara (Sam). Mi. Sous Beit Méri (Np, Mt), 'Aïn 'Anoub(P), Mtein (Bl). Mm. Dimane (Bl). Met. Ksara (Pb).",0
154,0,0,0,Ranunculus,scandicinus,0,0
155,0,0,0,0,0,L. Mm. Afqa (Np). Met. Neba' Fou'ar à PE. de Zahlé (Mt). Sy. Baalbeck (Np).,0
156,0,0,0,Ranunculus,cornutus,0,0
157,0,0,0,0,0,"L. Ct. Tyr (Pb), Saïda (Bl), Beyrouth (Gaill, Bl, P, Vt, JL, Mt, Pb, Np), Beit Méri, NahrBeyrouth (Mt), Tripoli, plaine du 'Akkar (Bl). Mi. Skandérouné (Bl), Mtein (Bl), Rayfoun, Fa-raya (Sam). Mm. Montagnes du 'Akkar (Bl). Sud> Şarada (Pb).5». Ct. Tartous (Pb). Mi. Safita (Pb). Sy. Alep et environs (Ky, Hkn, JL, Pb), Horns (P,Har), Rastane (Pb). Dam. Damas (Mt), Jéramana (Pb). H.J. Vers Tell Tach, au S. de TellKotchek (Mt), Karatchok Dagh, bords du Tigre (Pb).",0
158,0,0,0,Ranunculus,arvensis,0,0
159,0,0,0,0,0,"L. Ct. Beyrouth et environs (Vt, P, Np, Mt), Tripoli (P). Mi. 'Abey (P), Skandérouné (Bl),NE. du Jab. Terbol (Pb). Mm. Hadeth al-Joubbé (Mt), Dimane, 'Aïn Dahab, Tannourine, Hasroun,montagne du 'Akkar, Ehden (Bl). Met. Beqa'a (JL), sous Sultan Ya'qoub (Pb), Zahlé (Vt). Sud.Marjayyoun (Dinsm), Ibl-es-Saki (P), Şarada (P).",0
160,0,0,0,0,0,L. Met. Zahlé (P).,0
161,0,0,0,Ranunculus,pinardii,0,0
162,0,0,0,0,0,L. Herm. Au-dessus de Rachaya (Boiss).,0
163,0,0,"ADONIS L. — Plantes annuelles (ou, hors de nos contrées, vivaces), à feuillesalternes, pinnatiséquées ou pinnatifides en multiples lanières aiguës, étroites, plusou moins allongées. Sépales 5-8, apprimés, parfois réfléchis, souvent colorés, plusou moins caducs. Pétales 5-16, sans nectaires, plans ou concaves. Étamines nom-breuses, plus longues ou plus courtes que les carpelles, à anthères ordinairementvert-olive ou pourpre noir, basifixes, elliptiques ou ovées. Carpelles uniovulés, surun réceptacle vertical, accrescent en fruit. Ovules pendants. Akènes de forme géné-rale ovée, apiculés par le style persistant transformé en rostre (bec). La base deleur partie saillante au-dessus de l'insertion sur le rachis est souvent encadrée d'unecollerette membraneuse dressée, ou, à son défaut, marquée par une couronne desaillies crénelées issues des nervures, celles-ci saillantes en réseau plus ou moinscomplexé. Côtes quelque peu comprimées, portant deux arêtes ou carènes, la supé-rieure se dilatant souvent, près de la base du rostre, en une saillie arrondie (rap-pelant quelque peu un goitre). • Base de la carène latérale souvent terminée par unedent très courte. Face inférieure non carénée, portant cependant parfois une autredent, toute proche de l'insertion sur le rachis.",0,0,0,0
164,0,0,0,Adonis,aleppica,0,0
165,0,0,0,0,0,"L. Sy. Plaine de Baalbeck (Bl), Yaat (Sam), Deir-el-Ahmâr (Hafstr), vers la ferme del'A.U.B. (Edgec).",0
166,0,0,0,Adonis,palaestina,0,0
167,0,0,0,0,0,"L. Sud. Mais-al-Jabal, Bleidé (Thiéb). Trouvée à l'étaf manifestement adventice dans unjardin de Bikfaya (Mt).",0
168,0,0,0,Adonis,eriocalycina,0,0
169,0,0,0,0,0,0,"S. Sy. Hamidiyé vers Alep (JL). Haur. Sanamein (Pb). J.D. Mezra'a, Soueida (Mt)."
170,0,0,0,Adonis,annua,0,0
171,0,0,0,0,0,"L. Ct. G., très répandu. Ras Bayada (Pb), Tyr (Mt), Saïda (Bl, Mt), Khaldé (Mt), Bey-routh et environs (P, Vt, Mt, Np), Tripoli, Racheïn (Bl). Mi. 'Abey, Ghemlan (P), Jezzine (Mt),Bhamdoun (Gb), Ghazir (Vt, Mt). 'Akkar. Bouqaia (Bl). Met. Haouch-el-Oumara, Zahlé (Mt).",0
172,0,0,0,Adonis,aestivalis,0,0
173,0,0,0,0,0,"L. Met. Marj, Chtaura (Gaill), Ta'naïl (Vt), Ksara (Mt), Zahlé (JL). Sy. Yaat (Wall),Baalbeck (P, Np, Mt). St. N. de Qa'a (Pb).",0
174,0,0,0,Adonis,microcarpa,0,0
175,0,0,0,0,0,"L. Cf. Tout à fait exceptionnel: Un seul spécimen, de Bir Hassen (Mt). Mi. Jezzine, Jab.Terbol (Mt). Sud. Nabatiyé, Qala'at-ech-Chekif (P). Herm. Rachaya (P, Pb, Mt). Met. Chtaura(Wall). Sy. Baalbeck (Np).",0
176,0,0,0,0,0,0,S. de Dera'a.
177,0,0,0,0,0,0,"S. J.D. Soueida, Tell Chihane (Mt)."
178,0,0,0,Adonis,dentata,0,0
179,0,0,0,0,0,"L. St. N. de Qa'a (Pb, Mt).",0
180,0,0,0,Adonis,flammea,0,0
181,0,0,0,0,0,"L. Mm. Ehden (Bl). Met. 'Ammiq (Np), Deir Zenoun (Bl), Ouadi-el-'Arayech (Mt).A.L. Ouadi-el-Harir (Bl).",0
182,0,0,"THALICTRUM L. — Plantes à souche vivace, à tige souvent fistuleuse, àfeuilles alternes, 1 -4 fois pinnatiséquées. Fleurs souvent polygames, en panicules ourarement en grappes simples, ordinairement petites, à androcée très exsert. Pas d'in-volucre. Sépales 4-5, pétaloïdes, Pas de pétales. Étamines nombreuses, ordinaire-ment colorées. Carpelles 8-12, sur un réceptable déprimé. Akènes ordinairementstipités, à rostre nul ou très court, comprimés, nervulés, en étoile, rarement renflés.Ovule unique, pendant.",0,0,0,0
183,0,0,0,Thalictrum,orientale,0,0
184,0,0,0,0,0,"L. Ct. Sous Nibaye au-dessus d'Antélias, Ma'meltein (Mt), Nahr-el-Kelb, vers les sources(Np, Mt), Nahr Ibrahim (Hartm). Mi. Vers Ghazir (Gaill, JL), Bikfayà (Vt).",0
185,0,0,0,Thalictrum,isopyroides,0,0
186,0,0,0,0,0,0,"S. A.L. Tala'at Moussa (Pb), Jabal Ma'loula (Mt). St. Jab. ed-Daoua (Pb), Abou Hareira(Mt). Herm. au-dessus de 'Arné (Khatib). J.D. Tell Qpuleib (P, Mt), Tell Ahmar, citadellede Chahba (Mt)."
187,0,0,"CLEMATIS L. — Lianes ligneuses ou herbacées, vivaces, rarement plantesnon grimpantes. Feuilles opposées, ordinairement divisées. Fleurs actinomorphes,ordinairement hermaphrodites, solitaires ou en cymes. Sépales pétaloïdes, 4, rare-ment davantage. Pétales nuls ou réduits à des nectaires très petits. Étamines nom-breuses. Akènes ordinairement pourvus d'un style accrescent, plumeux. Grainependante.",0,0,0,0
188,0,0,0,Clematis,cirrhosa,0,0
189,0,0,0,0,0,"L. Ct. Saïda (Bl, Gaill), Borj Brajné, Nahr Ghadir, Zoukh Mikhael (Mt), Beyrouth (Vt,JL, Mt, Np), Tripoli (Bl). Sud. Rmaïche (Pb). Mi. Ghazir (Vt), Chouite (Mt). 'Akkar. Mengès(Mt).",0
190,0,0,0,Clematis,vitalba,0,0
191,0,0,0,0,0,"L. Tripoli (Bl, JL, Mt, Np, type et var. syriaca). 'Akkar. Qpubbayat (Mt), Baïno (Gb, Mt).",0
192,0,0,0,Clematis,flammula,0,0
193,0,0,0,0,0,"L. Ct. Beyrouth (Vt, Mt, Np), Nahr-el-Mott (Bl), Tripoli (Bl, JL). Mi. 'Abey (P), Jam-hour (Sara), Deir-el-Qamar (JL), 'Amchit, Rayfoun, Bilhas (JL). Mm. Ehden, Qannoubine (Bl).",0
194,0,0,0,0,0,"L. Liban (Gaill, Ky, dans Boiss). Ct. Beyrouth (Mt). Mi. 'Araya, Neba'-l-Barouk (Mt).",0
195,NYMPHAEACEAE,"Plantes aquatiques, ordinairement à grandes feuilles nageantes et à grandesfleurs émergées, solitaires. Calice à 3-5 sépales. Corolle à 3 ou à nombreux pétales.Étamines 6 ou nombreuses. Carpelles 3 ou nombreux, souvent concrescents avec leréceptacle concave, le périanthe et l'androcée. Ovules 1 ou nombreux dans chaquecapsule. Graines ordinairement arillées.",0,0,0,0,0
196,0,0,0,Nuphar,luteum,0,0
197,0,0,0,0,0,"L. Met. Eaux de Zaïr près de 'Anjar (Mt, Np).",0
198,0,0,"NYMPHAEA L. — Plantes aquatiques, vivaces, à feuilles inférieures sub-mergées, pétiolées, ordinairement semblables aux feuilles nageantes et émergées.Fleurs blanches, jaunâtres, bleues ou rouges. Sépales 4, hypogynes, lancéolés.",0,0,0,0
199,0,0,0,Nymphaea,alba,0,0
200,0,0,0,0,0,0,"S. Sy. Lac Balou'a (ou Er-Rouj), entre Alep et Jisr-ech-Choghour (Pb). Station probable-ment détruite depuis cette récolte.'"
201,CERATOPHYLLACEAE,"Plantes aquatiques submergées, flottantes entre deux eaux, parfois ancrées dansla vase par des rhizoïdes. Feuilles verticillées multifides, à divisions dichotbmes,filiformes, ordinairement rigides. Fleurs monoïques, sessiles. Fleurs ' a périantheblanchâtre, formé de 12 pièces environ, à étamines nombreuses, ordinairement 12à 24. Anthères presque sessiles. Fleur à périanthe vert, hypogyne, ordinairementde 9 à 12 pièces. Carpelle unique, uniovulé. Akène surmonté du style- persistant^souvent pourvu d'épines basales. „• •-*•'Famille comportant un seul genre, souvent rattachée aux Monocotylédones.Ceratophyllum demersum L. (PI. I, n. 3). —• ¾• Plante d'une teinte vert-olive foncé, glabre, très rameuse, flottant librement entre deux eaux ou ancréedans la vase. Tige pouvant atteindre 1 m. de long, cylindrique, glabre et lisse, grêle.Feuilles en verticilles très rapprochés, ordinairement très rigides, à segments fili-formes, un peu élargis-aplatîs, plus ou moins densément denticulés-spinuleux, aigus,les hivernales plus courtes et plus épaisses. Fleurs subsessiles à l'aisselle des feuilles.Akène subsessile, ovale-oblongue, comprimée, plus ou moins lisse, mat, noirâtre,long d'environ 5 mm., caréné sur les marges,""portant une épine terminale (issue dustyle), égalant le fruit ou un peu plus longue, et deux épines basales, récurvéesou diyariquées.Les fleurs et les akènes de cette plante sont difficiles à observer, sa propagation se faisant surtoutpar voie végétative.Floraison: mai-septembre. Eaux plus ou moins stagnantes.L. Met. 'Ammiq (Mt, Pb, Np), cours du Litani, vers Barr Elias (Pb), ferme de Terbol, eauxdu Zaïr près de 'Anjar (Mt).",0,0,0,0,0
202,0,0,0,0,0,0,"S. Sy. Vers Tell Nebi Mend (Mt), Er-Rouj (Pb, Pascaud). H.J. Ras-el-'Aïn (Pb). A.L.Source du Barada (Pb). St. N. de Qpum (Pb)."
203,PAPAVERACEAE,"Plantes herbacées, rarement arbrisseaux, à feuilles sans stipules, ordinairementalternes et pourvues de laticifères. Fleurs hermaphrodites, actinomorphes ou zygo-morphes. Sépales 2, rarement 3, plus ou moins caducs. Pétales 4, rarement 6 ouplus, rarement nuls. Étamines 2, 4, ou plus ou moins nombreuses par ramificationà la base. Carpelles 2-16. Fruits en capsule, rarement en akène.Sous-famille des PAPAVEROIDEAEPétales tous semblables. Sépales grands, herbacés. Étamines nombreuses, libres,rarement peu nombreuses, en verticilles. Anthères à deux loges. Laticifères articulésdans les tissus.",0,0,0,0,0
204,0,0,0,Glaucium,corniculatum,0,0
205,0,0,0,0,0,"L. Ctlitt. Nahr Ghadir, avant l'installation de l'aéroport, probablement adventice (Mt).Sy. Vers la ferme de l'A.U.B. (Edgec).",0
206,0,0,0,0,0,0,S. H.J. Tell Kotchek (Wetzel).
207,0,0,0,Glaucium,grandiflorum,0,0
208,0,0,0,0,0,0,S.
209,0,0,0,0,0,0,S.
210,0,0,0,0,0,"L. Sy. Au-dessus de Baalbeck, 1200-1300 m. (Bftm)??",0
211,0,0,0,Glaucium,aleppicum,0,0
212,0,0,0,0,0,"L. Sy. Baalbeck, sur les premières pentes de l'Anti-Liban à proximité de Ras-el-'Aïn (Th,Gb, Mt, JL).","S. A.L, Ma'araba, Ouadi-Barada, Jdeidé (Sam), Jab.-el-Qprn (Dinsm).Comme le signale la Flora europaea (p. 251, sous comiculatum) il semble bien que les botanistesaient, à maintes reprises, compris cette espèce dans un sens large, peu conforme à la description deBOISSIER. L'indication de sa présence à Baalbeck, à l'altitude de la ville, donne par trop à supposerque BoRNMiiiXER avait trouvé en ce lieu la belle colonie de Gl. aleppicum que MM. GOMBAÙLT,THIÉBAUT et moi nous dévions y rencontrer en mai 1933, au cours d'une herborisation commune.D'autres spécimens d'herbier, ainsi classés, à fleurs moins grandes, et pilosité réduite, paraîtraientse rapprocher davantage de G. comiculatum. .C'est avec hésitation que j'y rattache le Glaucium de Dimas, signalé d'abord par M. THIÉBAUT(PI. XXIII, n. 1). Très multicaule, cette plante porte des fleurs correspondant à celles de grandi-flora, bien que de dimensions un peu moindres, et s'en rapproche aussi par sa racine au moinsNOUVELLE FLORE 59bisannuelle, ses capsules de 18 à 20 cm. de long, plus longuement pédonculées que celles de corni-culatum, revêtues de poils assez densément groupés. Lés feuilles, la tige et les sépales sont plus oumoins glabrescents, ce qui, évidemment, est peu typique, mais ne semble pas demander la création -d'une espèce nouvelle. Boiss. et Hausskn. (PI. XXIV, n. 1). — ¾. Plantesouvent pluricaule, forte, 30-80 cm. -ou davantage, plus ou moins densément pa-pilleuse-hispide. Feuilles lyrées-pinnatiséquées à lobes oblongs-ovales à ovales-lancéolés. Fleurs très grandes, longuement pédonculées. Sépales glabres ou dotésde très courtes papilles, longs de 4 cm. Pétales mesurant souvent 5 cm., d'un rougevif. Capsules portées par des pédoncules de 2-8 cm. de long, droites ou légèrementarquées, longues de 10-15 cm., à revêtement peu dense de soies blanches.Floraison: mars-mai. Terrains rocheux. Sy. Alep et environs (Montbret, Auch, Hkn, Gb), Alep. à Hama (Hafstr), Chinnchar-Qpsseir (Sam), Abou Douhour (Har), Jibrine (Sam, Wall). Dam. Mazraba (Mt), Qtaifé (P).Haut. Ezra'a (Pb). J.D. Ta'alé, Tell Hadid (Mt), Kafer (Pb). St. Qaryatein (Mt), S. de Qarya-tein (Pb), El-Hass (P), W. d'Arak (Pb)."
213,0,0,0,Glaucium,flavusn,0,0
214,0,0,0,0,0,"L. Ctlitt. Saïda (Gaill, Bl), Beyrouth et S. de Beyrouth (Bl, P, Vt, Np, Mt, Pb), Jbail (Vt,JL), Batroun (Mt).",0
215,0,0,0,Glaucium,leiocarpum,0,0
216,0,0,0,0,0,"L. Mi. 'Asfouriyé, occasionnelle ou adventice (Mt). Mm. Jab. Barouk (Np), Jab. Kneissé(JL), Faraya et au-dessus de Faraya (Np, Mt), Ehden (Bl), Les Cèdres (Vt, P, Mt). Me. Foumm-el-Mizhab (P), vers le Col des Cèdres (Sam, Mt). Herm. Hermon (P). Met. Ouadi-el-'Arayech(Mt), Zahlé (Vt). Sy. Baalbeck (P, Np).60 NOUVELLE FLORE",0
217,0,0,"ARGEMONE L. — Plantes annuelles, bisannuelles ou, plus souvent, vivaces,rarement arbrisseaux ou sous-arbrisseaux, plus ou moins glauques, à latex jaune,souvent épineuses. Fleurs solitaires ou en cymes. Sépales 3, cornus au sommet,caducs. Pétales 6. Étamines nombreuses. Anthères linéaires. Carpelles 4-6, formantun ovaire ovoïde ou fusiforme. Styles très courts. Capsule ordinairement couverted'aiguillons, déhiscente par des valves courtes ou longues. Graines nombreuses,réticulées, subglobuleuses.",0,0,0,0
218,0,0,0,Argemone,mexicana,0,0
219,0,0,0,0,0,"L. Ct. Beyrouth et S. de Beyrouth, paraissant en voie d'expansion (Mt, Pb, Edgec, Fattal).Mi. Beit Méri (Np).",0
220,0,0,"ROEMERIA Medik. — Plantes annuelles à latex jaunâtre, à feuilles alternes,plus ou moins multifides. Fleurs solitaires sur des pédoncules opposés aux feuilles,violacées ou rouges. Sépales 2, poilus, caducs. Pétales 4, chiffonnés en bouton. Éta-mines nombreuses à filaments longs et anthères courtes, ovoïdes.",0,0,0,0
221,0,0,0,Roemeria,hybrida,0,0
222,0,0,0,0,0,"L. Ct. Beyrouth, mai 1880, sans doute adventice (P). Mm. Roueissat (Bl). Met. Zahlé (P),Ksara (Mt). Sy. Baalbeck (Np, Mt), 'Aïn Bourdaï (Sam), Boudai (Bl). A.L. Masna'a (Bl).",0
223,0,0,0,Roemeria,dodecandra,0,0
224,0,0,0,0,0,0,"S. St. Vers Palmyre (Bl, Mt), Qaryatein (Mt)."
225,0,0,0,Roemeria,refracta,0,0
226,0,0,0,0,0,0,"S. H.J. Bords de la route entre Qamechliyé et Qpubour-el-Bid, avril 1955, un seul pied (Mt)."
227,0,0,0,Papaver,libanoticum,0,0
228,0,0,0,0,0,"L. Me. Jabal Sannine (Mt), Makmel (Auch, Boiss, JL, Np), Col des Cèdres (P, Mt, Pb),'Ayyoun Ourgouch (Mt), Qprnet Saouda (Pb). Hem. Hermon (Boiss, P).64 NOUVELLE FLORE",0
229,0,0,0,Papaver,rhoeas,0,0
230,0,0,0,0,0,"L. Ct. 3 km. N. de Tyr (Wall), Saïda (Bl), Beyrouth et environs (P, Mt), Chekka (Mt),Tripoli (Mt), Beddaoui (Bl). Mi. Mtein, Qartaba (Mt). Mm. Ehden (Mt). Sy. Baalbeck (P, Sam).",0
231,0,0,0,Papaver,subpiriforme,0,0
232,0,0,0,0,0,"L. Ct. Saïda (Gaill, Bl, Mt).",0
233,0,0,0,Papaver,syriacum,0,0
234,0,0,0,0,0,"L. Ct. Tyr (Mt), Saïda (Gaill), Ras Jedra (Sam), Bir Hassen (Mt), Beyrouth (Bl, Mt), Nahr-el-Kelb (Sam), Ras Chekka (Mt), Tripoli (P). Mi. Ghazir (Mt), Base du Terbol (Bl). Mm. Tan-nourine (Mt), Les Cèdres (Mt), Ehmej (Pb). 'Akkar. Tlail (Pb). Met. Rayak (Pb), 'Aytanit,Marjayyoun (Mt).",0
235,0,0,0,0,0,L.,0
236,0,0,0,Papaver,polytrichum,0,0
237,0,0,0,0,0,"L. Mm. 'Aïn Deheb, Jab. Kneissé (Bl). Met. Chtaura (Wall). A.L. Ouadi-el-Harir (Wall).",0
238,0,0,0,Papaver,dubium,0,0
239,0,0,0,0,0,"L. Ct. Tyr (Mt), Beyrouth (Lefèvre, 1826, d'après Fedde).",0
240,0,0,0,0,0,L. Mi. Entre Maghdouché et Jezzine (Pb).,0
241,0,0,0,Papaver,postii,0,0
242,0,0,0,0,0,"L. Mm. Forêt de Qamou'a, août 1932 et juillet 1936.",0
243,0,0,0,Papaver,glaucum,0,0
244,0,0,0,0,0,0,"S. H.J. Jabal 'Abd-el-'Aziz (Hd-Mz, Pb), Khan Serri et Karatchok Dagh (Pb), bords duTigre (Mt),"
245,0,0,0,Papaver,rogersii,0,0
246,0,0,0,0,0,0,"S. St. E. de Qaryatein (Dinsm), Palmyre (Mt), E. de Palmyre (Niklès), Ouadi à l'W. d'Arak,Salines de Raouda (Pb), 15 km. NW. de 'Aïn Beida (Wall)."
247,0,0,0,Papaver,hybridum,0,0
248,0,0,0,0,0,"L. Ct. Saïda (Mt), Beyrouth (P). Mi. Broummana (Mt), Jabal Terbol (Bl), St. Qa'a (Pb).",0
249,0,0,0,Papaver,argemone,0,0
250,0,0,0,0,0,"L. Mi. Bikfaya (glabrum) (Mt), 'Aïn Zehalta (Ky, Mt). Mm. Roueissat (Bl), Afqa (Np).Ve. Yammouné à Chlifa (Pb). Met. Rayak (Pb). Herm. Aïha à Rakhlé (Aar). A.L. Ouadi-el-Harir (Pb). . ..",0
251,0,0,"HYPECOUM L. — Herbes basses à suc incolore. Tiges florifères rameuses àpartir du milieu ou au sommet seulement. Feuilles basales en rosette, pétiolées,multifides. Feuilles florales sessiles, elles aussi multifides. Fleurs ne dépassant pas2 cm. de diamètre, en dichases plus ou moins réguliers. Sépales 2, petits, caducs.Pétales 4, les deux externes ordinairement plus ou moins trilobés, les internes demême, mais plus profondément, à lobes latéraux étroits, à lobe médian ordinaire-ment pétiole et en forme de cuiller, à marge ordinairement ciliée. Étamines 4, àfilaments plus ou moins ailés. Fruit lomentacé, siliquiforme, linéaire, polysperme,cloisonné transversalement, ordinairement noueux et composé d'articles qui se dé-sarticulent lors de la pleine maturité.",0,0,0,0
252,0,0,0,Hypecoum,procumbens,0,0
253,0,0,0,0,0,0,"S. Sy. Alep (JL, Mt), 25 km. E. d'Alep (Reese), Horns, Hama (Har), etc. Dam. Jab. Qasyoun(Pb). J.D. Tell Qpuleib (P), Er-Raha (Mt). St. Resafa (JL)."
254,0,0,0,Hypecoum,imberbe,0,0
255,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (P), Kaftine (P). Mi. Sous Beit Méri (Mt). 'Akkar. 'Akkar (Bl).Mm. Ehden, Dimane, Bcharré, Hasroun (Bl), Cèdres de Ma'asser (Mt). Ve. Yamiïiouné (Vt).Met. Vers Mejdel 'Anjar (Pb). Sy. Baalbeck (P, Bl, Np), Deir-el-Ahmar (Bl), Talia (Pb). A.L.Ouadi-el-Harir (Wall). Herm. Rachaya (P).",0
256,0,0,0,Hypecoum,pendulum,0,0
257,0,0,0,0,0,"L. Met. Ksara (Mt). Sy. Baalbeck (Mt, Np). St. N. de Qa'a (Pb).",0
258,0,0,"CORYDALIS Vent. — Plantes annuelles, bisannuelles ou vivaces, à rhizomeou tubercule. Feuilles plus ou moins divisées. Fleurs en grappe terminale ou opposéesaux feuilles, pourvues de bractées, sans bractéoles. Sépales 2, très caducs ou nuls.",0,0,0,0
259,0,0,0,Corydalis,rutifolia,0,0
260,0,0,0,Corydalis,solida,0,0
261,0,0,"CERATOCAPNOS Durieu. — Plantes annuelles, grimpantes, à feuilles al-ternes, dont les segments supérieurs sont souvent transformés en vrilles. Fleurs engrappes pauciflores, lâches, pédonculées, opposées aux feuilles. Sépales 2, squami-formes, très petits. Pétales 4, l'externe supérieur à éperon très court en forme de sac.",0,0,0,0
262,0,0,0,Ceratocapnos,palaestina,0,0
263,0,0,"CLEOME L. — Herbes, arbrisseaux, arbustes ou arbres, souvent couvertsde poils glanduleux, à feuilles simples ou composées. Fleurs solitaires et axillaires,ou en grappes. Sépales 4, libres ou connés à la base, parfois caducs en bloc. Pétales 4,onguiculés, entiers, parfois pourvus d'une écaille ligulaire. Disque glanduleux, disci-forme. Étamines 4, ou en grand nombre, parfois en partie transformées en stami-nodes. Capsule en formé de silique, sessile ou stipitée, uniloculaire. Graines sub-globuleuses, réniformes.",0,0,0,0
264,0,0,0,Cleome,ornithopodioides,0,0
265,0,0,0,0,0,"L. A.L. Au-dessus de Ras Baalbeck, au lieu-dit Taniyat-er-Ras, sur terrain cultivé (P, Mt).",0
266,0,0,0,Cleome,glaucescens,0,0
267,0,0,0,0,0,0,"S. H.J. Gharra, Sfaiyan, Lac Khatouniyé (Hd-Mz), 20 km. E. de Hassetché (Pb), Jab.'Abd-el-'Aziz (Mt), Hassetché (Gb), 10 km. N. de Deir-ez-Zor (Dlb). St. Reddé, 3 ou 4 km. N.de Palmyre, Qaryatein (Mt), Jab. Abiad (Bl), Khnaifis, Zabad-'Aïn Maraghah (P)."
268,0,0,0,Cleome,noëana,0,0
269,0,0,0,0,0,0,"S. 'Ansar, au sud d'Alep, le long de la voie ferrée, constituant une petite colonie probablementadventice. En fin de floraison; de manière anormale, le 16 septembre 1951 (Mt).Les graines, essayées à Beyrouth, n'ont pas germé. Les pieds récoltés, à tiges simples, n'indiquentpas nettement que l'espèce soit, comme l'indique la Flora Orierttalis, vivace. Sans doute laplante la plus visqueuse de toute notre flore."
